Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Method
0xe988a5cee6a317f71a484ea48e9d0ea672623ec9af2ce38f4815552396967edb,12753615,1637247663,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xf8d870c2b7f63e9af2ec1e4690cbe196c05efc7f,999.854856,0x3070b98d
0x9151515ee324f03cf2b75ccd968e2dfba67fb9addf8dbe9fe34b4d2d85b4cd6c,12753615,1637247663,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x192ec06b76f51023bbf62654124023d59c62244b,999.7416,0x3070b98d
0x155952201facf987c185a930c62fa50e6cbf0255a04d2ec502dc0b689afc5df3,12753615,1637247663,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x9da8365c01684c36231e288905a82c73ba6e987b,998.712,0x3070b98d
0xe708bd0616ab3bffa53afc2946bab153323438ac792e1ff31e9ef4509d6d0a37,12753616,1637247666,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x2a8a65b31800757175d23a3e820afb960a5839e0,457.6,0x3070b98d
0xea31a65e36f2fa2daee1212c8fc4a61ea8117b7aa6b284b8f7dfd2c1493a5a6f,12753616,1637247666,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x34caf9d7227f5aec6d7d77b6fd1def5de714c313,999.854856,0x3070b98d
0xb363b73e2342b04e2213526dec89814ddd7b9675fb596a20a82ae63edc454721,12753616,1637247666,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x576f95c83fde51d01332fab86df5f1d858153fd0,510.222856,0x3070b98d
0x37656e54dbeb0b9563dd95a5d0c5391877b257f43301411be1350abaa2a89050,12753616,1637247666,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xb47efe8831c8552bdac891173c405abbed5fd333,999.8558855,0x3070b98d
0x0d79bba01fa913ee99ffdfc8f65eae2039c429b40c996b16c0de70b6333dee40,12753617,1637247669,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x77abac7a2f41eb24a017b770cabcf57eae690b09,999.7416,0x3070b98d
0x85e9a4b973ebe3a84889a2936c63fc2345545163aa63b5a4cc69ab5281fbe7c8,12753618,1637247672,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x33af9c4f9cd93854c227f48a30d61a9cd7c0b42f,998.712,0x3070b98d
0xf091193760b1c763785a0f4a480e7df57ce2fe73d8279d27e2e7fa92184c81f2,12753618,1637247672,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x97a6c7de4e7bcbbb9262c63f60893d2d223fe3ea,999.5,0x3070b98d
0xbf7fe9760c62c62a27bbd6c4c5fd534cc4353de3921bb69aafd4ff1632f67002,12753618,1637247672,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x53f485215979691804e1e7b10a0fd4360fcf7ce8,998.712,0x3070b98d
0xfed0606f352c65ff3f10a60f24a6d20896f7b9bdebbf0a8d84b1604f5b11f81d,12753618,1637247672,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x4db947dd4c0c183df03fb38907839ad927e16cdb,999.856,0x3070b98d
0xd294f9cd1f473cd9440f29014b70d8f2064437d0d3b6a7dacf4fa9a42fb042da,12753618,1637247672,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xbdcb811aafe22db6a5b49097668855dfdb110d16,999.84456,0x3070b98d
0xebd8d6b1b0eae00e3e8fe4a1ddfc9edd5becdb53440345db306e26d515743263,12753618,1637247672,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x6cabe655398b0de63952ed8827c9129efe62bdbf,999.8558855,0x3070b98d
0x3b6ddc5ec48055114185a5aa6f73ddfd019ac685eebe110fc4b39803e0502e17,12753618,1637247672,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x3673cf19b6efb296e29d9b07666e9625ed63cfe1,999.84456,0x3070b98d
0x28ad850d17daf7ab609f8252ea471818fba7b4c59d2172b3df49e2e347358631,12753619,1637247675,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x64fc14b4c793d09df4ce5895a038f4b277c71e81,457.6,0x3070b98d
0x12febc118889bce8f908e67efcf853ef299bb85a6b93485ef9db7405328b5c16,12753619,1637247675,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xfa8349a8529e4ad1dbfc2bd039c4262d3bd70643,999.5,0x3070b98d
0xb7135b9e24ff841b3d374cdb7578b4f8182c0c7455960f76bdb7f58619878522,12753619,1637247675,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xbdbb67d28aaf9d52ac7a10bdb366cf1155990d24,998.712,0x3070b98d
0xb06d758bc3c91a678e66a6f9e1ef21773054f011d2e46272ec9e8c3cbe59d3a1,12753619,1637247675,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x44f9bc300a9e3cc258ac7e9c03d005bd8f81024b,997.568,0x3070b98d
0x045e3d84e4a05614b3266fe5d73d5f01c1fb13b728bfc80fcdb5228887efdb9f,12753619,1637247675,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xbd032d3b518dc5bde8f70eb1e4ec7302f754ed40,999.84456,0x3070b98d
0x03bdfdfa64c45b2d3ade1be9ca812d7b05aa3aaf73283d351d09f31ddfe7caae,12753619,1637247675,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xbd032d3b518dc5bde8f70eb1e4ec7302f754ed40,503.36,0x3070b98d
0xc3629f8619fa47862b8c768e497d8ad392de79c8dfdb62a6b2c79d41a95cff35,12753620,1637247678,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xfc16ba8976df818668ff12e8297e12404f55f7a9,999.84456,0x3070b98d
0x09d7f6bc7dfa3eced6efd4635fe363d870f24e305b92448b57fe1a307234e8cb,12753620,1637247678,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x9e6f52942cb4e748d13b6b69f01c297f4beace85,995.28,0x3070b98d
0x2dc0a1c7fc9b83643ded57e0700f20fabd88e995893edc98a191500ae1e2fe89,12753620,1637247678,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x397e378287f2aae2eabcae5438d35acbce8cd038,400.4,0x3070b98d
0xed7b6763a3e56023972a8a254cf9513902746b502fa3a9a3b6c50d4b51f1be31,12753620,1637247678,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x74bbd8c912f760205fd754038303c018695cd43b,999.84456,0x3070b98d
0x595e21b0c59a8af9f2e9cf5b8cc786b748e0913812cb19731dcff9c9db17eb10,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x98aedc32d5194b3b0b973b9467520f3c40669805,999.854856,0x3070b98d
0x0a45bfadb6e3bf71320cf9d299f00aebf2b04d21ad16463f929930bad86f01e3,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xeba66ef106374daf8f624adc500b86c6c7245ee2,999.7416,0x3070b98d
0x18c4e106ec38235482be90cfbeb6194cfea921658af5aa30865d2abbbe1bc629,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xc1196c46559203fe1e3ffe05009fde59795a6385,999.84456,0x3070b98d
0xfe652d94971fb88b91062921c0f1a0fa98de2de49e8456118cbe5bfaa054e823,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xb7b7942525343739674223061e437fff87399312,999.856,0x3070b98d
0xca47c901f9d05ca100209c322e6326f74fac1393f71ac469590d2f75a50459fc,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xb9dfd221feaf93c542693e813cac8eac03f32e05,999.856,0x3070b98d
0x4cda1e450aadca8ac73069bc6105d6778f5de7208475e01329fb186aa53e0498,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xd5466bfb80b03f191d83905bfb9c5ffe5df429b1,999.854856,0x3070b98d
0xacc76f17defc3498fdc9ca1e4d4e8f05177b361d9fb581053b69f69b1a045d17,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x883feba76a64ddc002ed7994cf077a7834c32c77,999.7416,0x3070b98d
0x18d5d22e1c680f1970d55b58167f66b608fcb6f1eb3311c61a333d597dc29205,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x44f9bc300a9e3cc258ac7e9c03d005bd8f81024b,457.6,0x3070b98d
0xbdf2e360ca47b39775929ac53c602596115cbc58e939dd019672625269afadd3,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x744f617343f03bb7c9d52a6d84f87aa4b1017fac,998.712,0x3070b98d
0x58986d716913dcbeda0397299fe1b21580272755815104ded409b8da025b37a1,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x56432662d5e9b7d8bd9fc530fe770750fd619e75,999.84456,0x3070b98d
0xceebf739386cc5d824c556e52aca74d30b9e09739806ee06340d245af3ad2067,12753621,1637247681,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x98e3cb61729067e1b77b7f0d6dcd4eb113288469,999.854856,0x3070b98d
0xbe77549ae86087a5abd437b0bce90731ddf18143ff48243ea79da11d2d90bad5,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x95a97f20ecdb16f6d14a1af7a4502075da0d3a53,999.856,0x3070b98d
0xcf4f79761a1f2a471144f81997c393166431c0955217bf4bc35c32026f19421b,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xb1c2311f971045a94a797fd529e267b73c134345,999.856,0x3070b98d
0x353d62d0a30621226b2b5963f74be3a904a4bddd68377f61f8e379d2a28a9d68,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xe6076826166dd4628da79b53bca3ca82609b8d27,999.84456,0x3070b98d
0x673b833c256e8e1cebb7bc48e35efbf4436974d01fdd3f07e367c6b5d9f4a4a1,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x9e63b98e1e6b50fc052db1c0f0bb4ecaee552fea,999.856,0x3070b98d
0xf248896908c24eaaa43ca37c5c0ce5ef6675141544f21d07def14de5219187e2,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x015adfcc3b9fc4509e8837e3227d2d60e9072767,995.28,0x3070b98d
0x4238aa1e5a63971e82f5044b0cea28f7bfcd9138f27d38b25338ab6cd286da04,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x16627b3de9f0e0230f4a5323644c003501444049,998.712,0x3070b98d
0xe8d50e6e6a07b09208bbf77dcf09166e4a286cf4ca7ab4cf4d5686d92f80af9f,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x3281416edbfc300216cffc91bf88a8c9caed5ff5,999.84456,0x3070b98d
0xd5a545ed3853fdc6cdd33644007563e25b45fd242e2fbc5d54e9fb9fcf0cb96f,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x2e6b7d2cd25bb14d04d538b64bfc5ce8e68b8c40,999.854856,0x3070b98d
0x0ef7cab425a35bfc2b68a5e528692f809d76fe6e0b7360e4d10f53e9ba42f01e,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x3673cf19b6efb296e29d9b07666e9625ed63cfe1,457.6,0x3070b98d
0xd5b0a9ffd12fde9240478f6414d6a683f04ce626afee6c617a6a6cb4779671ff,12753622,1637247684,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xea99771c7800d085ba1738ccaf0caba356d8e95b,999.7416,0x3070b98d
0x926de569f23852ce9253e5b59d7f90b7bf2cd66b77495807d9c1d63b5e7a3e44,12753623,1637247687,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x1246ad63596820f599632bfb35451618a680498f,999.856,0x3070b98d
0xc8c2b1b9e0cd60197c5ea543a61575d2a3bc45852b913873727b09f6557759c0,12753623,1637247687,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xb7b7942525343739674223061e437fff87399312,503.36,0x3070b98d
0x63a37e77c1fe09d7189e62c9f2ea21182ac84fb4ef1fb2578de69e30da812746,12753623,1637247687,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x1976b16eccd262fa72b0fbb28f9a56d146b721ab,999.84456,0x3070b98d
0x39e08ddef97bf52ab4f84551aa3d320a76d1764edfab7c8915995f4a455e3435,12753623,1637247687,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x744f617343f03bb7c9d52a6d84f87aa4b1017fac,400.4,0x3070b98d
0xb8c82b68694244adbae12ea9bfd99d72475b804dd0a0aa2c7818f786ab96aca5,12753623,1637247687,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x71205f74c8824dd250fe96209df2cc6e2cd5c319,998.712,0x3070b98d
0xe4bc0157475fce6781aa3f746985c82a4694a918636e1ec52f90ca5d409df0cc,12753623,1637247687,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x397e378287f2aae2eabcae5438d35acbce8cd038,171.6,0x3070b98d
0x5a15339fed769b8ac07c0eac351b3e74fcaa5094179c1afc190e8d3cbf7821fa,12753623,1637247687,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xe462f92b6a00796d48d5c1b65787e0e874ac05cc,880.88,0x3070b98d
0x98e88dec551e2b072b35f36439dcbf445f0ce191a4be8a6b8dcd6169832c5eb6,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x27b6ef277bc62707397b2217d8cc3bfdfc31f3df,999.84456,0x3070b98d
0x059876e9eee349861c7572654dbf0b7f681022b0730e1a72685be397075c04cb,12753624,1637247690,11/18/21 15:01,0x18264818f368a22407124824fc48bd0bf5322e1a,0xd2c0d0251a6e074e0ad3e6edf1c3f859e52b9b92,730.2845413,Swap Exact Tokens For Tokens
0x32782cf21929e5a0046f95646210a8b629aa174a6b5b8e04f2d95c6455fa2543,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x3e9f5560bc5c4e43be6b7a540bd2bd5e90047ce6,999.7416,0x3070b98d
0xb853b2ab48001c9ebbe51bf90aa557b154155da5cdc6c79cf067fd5e8141aa12,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x56432662d5e9b7d8bd9fc530fe770750fd619e75,171.6,0x3070b98d
0x574e76f754fb220dc5081b534c530f3205641578f985b464f25a719360fb87ab,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x8133543f25004fa9c4145e07dcdd21c818132484,998.712,0x3070b98d
0x432f8be91c24432f8f0b1d7e5b94dd016ce32e86ba9d1d6079844d8e5503e27d,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xdb9843b6c945d7ad1ba30fc64ad8e132f7bc460b,999.855,0x3070b98d
0x5a708908edb40c41d6024c5189a75dc3de1e83653dfcf163d143d7fcd200c03b,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x2a8a65b31800757175d23a3e820afb960a5839e0,45.76,0x3070b98d
0x284cb2c2cd0dc17a214581ea6da80810b2cd3790f72e8f3b8cab0128c44fe078,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xc02ab62447a2bd77cc4127a0240a50be21644c6c,995.28,0x3070b98d
0x42d9822ae8d5ac19bfa7d9cdd48a6e1f834ace1d65a4a09329ebe24368e2b66b,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x9f7dbe2b244726ba8fcd2167f488d7f0a75a89c5,999.856,0x3070b98d
0x646a1ebbcd4a914ca0e1b52e897999a78675a497d4ea95ac2d675c55f1581c83,12753624,1637247690,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xcc2106051c6f0845f284bb3784b80b55ff5f57ea,998.712,0x3070b98d
0x6b3e52e1ec91d995f94dbcd189a38b297326cf165c0f173ebe7273018a32aaf6,12753625,1637247693,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xa31c078239b8f23cf1608cc1e3c66b8de3cf802d,999.84456,0x3070b98d
0x9bd6dfee61b629990ee4e2ed6656fbed8f3bcfec2deae124f48f75cc10398a16,12753625,1637247693,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x76a704628a530ae5def2b08e8e38f6dc9a939622,999.856,0x3070b98d
0xc3a0c7a0dfd45e1b7dbce819b81ca2a220947638eda440e1f70bfd9dd8fbcad2,12753625,1637247693,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x744f617343f03bb7c9d52a6d84f87aa4b1017fac,102.96,0x3070b98d
0x0ca77a0c729225a89da612145f60c76655f221d5c54958b362486b8bc86ac03a,12753625,1637247693,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x42daf4b9729232a810d1d685989d431be3142f28,999.854856,0x3070b98d
0x944ba8ffba3d03e9e951b6dbff030b0c66fc4d54422f123e5d4e1cdbfbee666c,12753625,1637247693,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x27ffcf5bc6da082e701587070b7cb78fad9d8742,998.712,0x3070b98d
0x961198d80cad0b5a2ee407ea5616e7c376fe03f157ad22f522f260ff1fd2dea4,12753625,1637247693,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xe6076826166dd4628da79b53bca3ca82609b8d27,343.2,0x3070b98d
0xb8e7fa4ad92e441a1d2bb65af5c6f2524039c6bb1d4e2e4b04a346391ca8df9a,12753625,1637247693,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x957a0dc38c432af5f88a1fb8cf8928ba145f8a05,999.856,0x3070b98d
0x03217602d6e947dd2f83cef6096c6b0ae0f9739b0bbb7d8f786f8b6527616b6b,12753626,1637247696,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x78131dd593b9683cb6a2c4ddca5618264d735282,999.84456,0x3070b98d
0x89cdebdd41f6d9a477212edcbfd50637a4f5abd19c6ef1b0d2297d267cd813c8,12753626,1637247696,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x5907d5abafb5c13696017de671f0debb76394a49,999.854856,0x3070b98d
0xe11b05511cb5c0aede72a3dd5f65d2e324bd063134514a34944aaf64d77dd3b4,12753626,1637247696,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xb4e44302241e8acee5ed3e9c458b0624f0346024,998.712,0x3070b98d
0x2023601195dc85ef8e3ef725d36c0a3840fdec01bc1e0f3524029f9f8b01e34c,12753626,1637247696,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x236e73f165921f3138e7c1e9a269cd6b137781ba,999.092952,0x3070b98d
0x741aacc98953ab818792e3121c7918b54a7cca2a3dd687f64de5a268a1b0e1ca,12753626,1637247696,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x1e4281e7ebdac91ecc22f1ba96ce61cd4c32aeb9,999.7416,0x3070b98d
0x396184f2ec615812ba08814db8860ac381af9188a56c1659f19123197d24e59b,12753626,1637247696,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xd982d2765d1ee6e8ec442caff703014470c3507b,999.0552,0x3070b98d
0xed5a593a92785da30d60cbc6bfa811fafdfd8f847911e6d8e97a9d8f1fa0cb9c,12753627,1637247701,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x20afe4d1a79759a7bf2f669b95e2f3f0440e6cf1,999.5128,0x3070b98d
0xeb117205cfe8079aa0616a4f7fd9542946d119534b3661fe1d661df67447d281,12753627,1637247701,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x53f485215979691804e1e7b10a0fd4360fcf7ce8,90,0x3070b98d
0x097faca446f1643960d27ba1be5025808db22b0cd83057a2d70e6b6c3d4b3cd1,12753627,1637247701,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x3673cf19b6efb296e29d9b07666e9625ed63cfe1,45.76,0x3070b98d
0xa6e27f114b03b47c868b5c6caeb81ebf19d22a339732d7aa094fcc4b14b55085,12753627,1637247701,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x9714429e7cd25e80a5daf09055398a4c2fabd510,999.7416,0x3070b98d
0xf9b12659a707635e17ad5b34f25011bd585b71c8de9295b9d72545cd0f99a31c,12753628,1637247704,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x26687dc8cd3b03816dc63dd4a5b74e9807bf3527,999.854856,0x3070b98d
0xbf435f287f639ee91ab17c8e6e932ba5ef09634f07f71562b25d96f478d698f6,12753628,1637247704,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xfd38f94c2571735e7e2b504117c62311d647544d,999.84456,0x3070b98d
0x5735aa0829c257d3c9b73102606cceea5f75136e5490bd91004dc704d387e7db,12753628,1637247704,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x201dafd333194472ebf9cff1408da7ca291fbb8a,999.84456,0x3070b98d
0xdfa79aaf70d7083d6a1bf6584c3e5581ae4d05136414ef63474282196c398193,12753628,1637247704,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x449df861ce43a23b4cfbb5458da45d4cf45424ac,999.8558855,0x3070b98d
0x6edafea9603db70d33ded0570452c5db3cb54756ffa8af816f6c1fb64a502561,12753628,1637247704,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xc8c2026881d8ea9f0c6a7d57c0502c91e3ef5b97,999.84456,0x3070b98d
0x7fa0a4a1ab5758b5948fe9850aeddb086c73180975ce5670febecd7bbb225a91,12753629,1637247707,11/18/21 15:01,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x23336a466397f1d67d20cfd8dbfcfcb7f18e3cc3,0.001,Swap BNB
0x554caadae290d5a9be443faf630567a124c3f4da6eb2c280d8282753bff792f8,12753629,1637247707,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x23336a466397f1d67d20cfd8dbfcfcb7f18e3cc3,999.84456,0x3070b98d
0xc4f3f978f85da64963f68e0859a48b4dbfa5c376d33b4d437ad8724adede11d6,12753629,1637247707,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x661384a70381fae4204942c4d19563cc734fa771,999.83312,0x3070b98d
0xbaf88de026100faf5e98a251e9d9615cabfb12f5f183e0e00b72f1d751f97ac5,12753629,1637247707,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x1309630e621b0593d2f298aad96360d6ece0e8f8,999.856,0x3070b98d
0x838f8ad6b338580d79e55d2160cf0e63fa052bf077f9b08c94c46e9ebb088627,12753629,1637247707,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x7567a2328fa76d1f643b0275ca9428c2212ec037,999.854856,0x3070b98d
0xe0331ce2768568f293cad1753459818a11b4f384cfca0bdb2dec7f5ae75bee4a,12753629,1637247707,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x933d16eec58781a1dbc649468ce4ec34f84eb244,998.712,0x3070b98d
0x70cee1fc24c17e95ae433b3a5e90a6c429ec5d208c0ecb8124221638f8302327,12753629,1637247707,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x39b6d4f41c5725b40f184601789d252b27043694,999.854856,0x3070b98d
0xace32ef22e7916925becce1b1996c11163b140e5e5115f54ed616a25d22138bd,12753629,1637247707,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xf244b3050ec606ccdc1edbce534a2343fe3e929a,999.84456,0x3070b98d
0xc04734c63b24557361cda192e11f9816692843bc8a776b6a9bea92f5159573d6,12753630,1637247710,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x3dd239d18fcf54b136d7577096d3f8b73acc9ff5,999.856,0x3070b98d
0xf8146be56213f8631736180725149cfb5d62bd682cc8c9a42ba7286ba536e86a,12753630,1637247710,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xe6076826166dd4628da79b53bca3ca82609b8d27,114.4,0x3070b98d
0xf94f7b6609bf0d440e39805f234e269175152e5d05e300591c3f8a28965f75d0,12753630,1637247710,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x1c4d7db1b3e9013d8209dca12d760532c02ffbcb,999.84456,0x3070b98d
0x8da684b387330aba5463104ce4e770d2b609ff60a21c207607678b3877396fb9,12753630,1637247710,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x249725ceef36d8fe14ca7b6e6f7c579a9e61a250,999.84456,0x3070b98d
0x8ef432658bb5a1eaf361d7b315d95f229e1a869252b34f2ad6c31376422b3031,12753630,1637247710,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0xc8c2026881d8ea9f0c6a7d57c0502c91e3ef5b97,503.36,0x3070b98d
0xe05eb87ae01d5265ab90da5059ebf8aca6e635c85a1b98cb9c713a0e85b58e63,12753631,1637247713,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x92b39e4c14a00a3fb4f0a347237b35236684b458,999.856,0x3070b98d
0xe80e405cca7ac98af1e8a019a7a3d7adafafd2c34dfa55f73c11a219c33bee3e,12753631,1637247713,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x97d2c30c51c7ca49d828c0b812c7fc413e8caeeb,999.84456,0x3070b98d
0x3b81a2266b2843383d5f4af33e8b0f29e8e40efcfe3135a3389f40eeba40d1b6,12753631,1637247713,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x27ffcf5bc6da082e701587070b7cb78fad9d8742,295.84984,0x3070b98d
0xe5ec2113d6cad2bd82a2a396ad398e4a08484e407755c5d287e1f449f23f84cf,12753631,1637247713,11/18/21 15:01,0xee62650fa45ac0deb1b24ec19f983a8f85b727ab,0x5c159f30eb46936600030de7b6ba61009987b75f,999.8558855,0x3070b98d
